Date,Open,High,Low,Close,Adj Close,Volume
1993-07-07,3449.899902,3533.340088,3449.899902,3515.439941,3515.439941,118120000
1993-07-14,3515.399902,3550.929932,3511.530029,3544.780029,3544.780029,125200000
1993-07-21,3544.800049,3583.500000,3521.310059,3565.459961,3565.459961,111160000
1993-07-28,3565.500000,3579.709961,3530.810059,3561.270020,3561.270020,129300000
1993-08-04,3561.300049,3585.300049,3537.800049,3572.729980,3572.729980,108890000
1993-08-11,3573.300049,3595.080078,3552.330078,3586.979980,3586.979980,112630000
1993-08-18,3587.000000,3639.239990,3586.979980,3638.959961,3638.959961,147550000
1993-08-25,3639.000000,3663.830078,3624.979980,3651.250000,3651.250000,113500000
1993-09-01,3651.300049,3655.719971,3600.389893,3607.100098,3607.100098,81620000
1993-09-08,3607.100098,3639.239990,3573.570068,3615.760010,3615.760010,103710000
1993-09-15,3615.800049,3636.719971,3507.060059,3537.239990,3537.239990,146260000
1993-09-22,3537.199951,3573.840088,3528.570068,3566.020020,3566.020020,111410000
1993-09-29,3566.000000,3599.270020,3547.860107,3587.260010,3587.260010,110780000
1993-10-06,3587.300049,3605.979980,3557.360107,3593.129883,3593.129883,95210000
1993-10-13,3593.100098,3653.209961,3588.659912,3635.320068,3635.320068,158000000
1993-10-20,3635.300049,3676.959961,3629.449951,3672.489990,3672.489990,123440000
1993-10-27,3672.500000,3708.820068,3654.330078,3697.639893,3697.639893,142070000
1993-11-03,3697.600098,3700.429932,3600.669922,3640.070068,3640.070068,132190000
1993-11-10,3640.100098,3711.889893,3631.969971,3710.770020,3710.770020,147090000
1993-11-17,3710.800049,3717.760010,3650.689941,3674.169922,3674.169922,163880000
1993-11-24,3674.199951,3700.709961,3672.489990,3683.949951,3683.949951,77940000
1993-12-01,3685.100098,3723.629883,3685.060059,3718.879883,3718.879883,123320000
1993-12-08,3718.899902,3770.020020,3716.080078,3742.629883,3742.629883,117190000
1993-12-15,3742.600098,3760.520020,3713.850098,3745.149902,3745.149902,146610000
1993-12-22,3745.199951,3796.560059,3744.870117,3793.770020,3793.770020,79870000
1993-12-29,3793.800049,3799.919922,3742.810059,3783.899902,3783.899902,105720000
1994-01-05,3783.899902,3865.510010,3771.800049,3850.310059,3850.310059,173310000
1994-01-12,3850.300049,3882.110107,3824.989990,3870.290039,3870.290039,129550000
1994-01-19,3870.300049,3934.459961,3864.379883,3895.340088,3895.340088,151050000
1994-01-26,3895.300049,3985.959961,3887.179932,3964.010010,3964.010010,133310000
1994-02-02,3964.000000,3976.949951,3859.040039,3906.030029,3906.030029,153900000
1994-02-09,3906.000000,3938.399902,3867.199951,3928.270020,3928.270020,128540000
1994-02-16,3928.300049,3958.100098,3880.139893,3911.659912,3911.659912,103920000
1994-02-23,3911.699951,3914.479980,3632.020020,3809.229980,3809.229980,129340000
1994-03-02,3809.199951,3861.850098,3755.760010,3851.719971,3851.719971,142180000
1994-03-09,3851.699951,3872.050049,3814.860107,3849.590088,3849.590088,122970000
1994-03-16,3849.600098,3895.939941,3836.629883,3862.550049,3862.550049,153780000
1994-03-23,3862.600098,3881.550049,3697.860107,3699.020020,3699.020020,126350000
1994-03-30,3699.000000,3699.020020,3552.469971,3675.409912,3675.409912,176990000
1994-04-06,3675.399902,3704.000000,3655.250000,3681.689941,3681.689941,131770000
1994-04-13,3681.699951,3685.860107,3582.939941,3619.820068,3619.820068,144270000
1994-04-20,3619.800049,3710.840088,3570.149902,3699.540039,3699.540039,152680000
1994-04-27,3699.500000,3714.409912,3657.300049,3714.409912,3714.409912,102220000
1994-05-04,3714.399902,3715.600098,3625.179932,3656.409912,3656.409912,125040000
1994-05-11,3656.399902,3720.610107,3623.100098,3720.610107,3720.610107,123410000
1994-05-18,3720.600098,3768.800049,3700.659912,3745.169922,3745.169922,148990000
1994-05-25,3745.199951,3772.790039,3721.229980,3758.370117,3758.370117,86700000
1994-06-01,3758.399902,3793.439941,3732.209961,3755.909912,3755.909912,118210000
1994-06-08,3755.899902,3816.409912,3730.979980,3814.830078,3814.830078,116330000
1994-06-15,3814.800049,3823.389893,3686.409912,3707.969971,3707.969971,150460000
1994-06-22,3708.000000,3741.260010,3610.399902,3669.639893,3669.639893,120280000
1994-06-29,3669.600098,3700.070068,3622.699951,3652.479980,3652.479980,89780000
1994-07-06,3652.500000,3718.199951,3643.090088,3702.659912,3702.659912,108050000
1994-07-13,3702.699951,3762.560059,3696.189941,3748.310059,3748.310059,116820000
1994-07-20,3748.300049,3753.489990,3714.639893,3735.679932,3735.679932,116330000
1994-07-27,3735.699951,3811.439941,3714.959961,3796.219971,3796.219971,120730000
1994-08-03,3796.199951,3796.550049,3742.159912,3755.760010,3755.760010,114990000
1994-08-10,3756.100098,3788.129883,3736.330078,3784.570068,3784.570068,128890000
1994-08-17,3784.600098,3795.250000,3737.629883,3775.830078,3775.830078,142460000
1994-08-24,3775.830078,3920.870117,3775.830078,3917.300049,3917.300049,149650000
1994-08-31,3917.300049,3939.320068,3877.169922,3898.699951,3898.699951,106580000
1994-09-07,3898.699951,3992.639893,3858.330078,3879.860107,3879.860107,128480000
1994-09-14,3879.899902,3953.879883,3869.090088,3869.090088,3869.090088,174000000
1994-09-21,3869.100098,3876.159912,3820.310059,3863.040039,3863.040039,142430000
1994-09-28,3863.040039,3890.959961,3794.070068,3801.129883,3801.129883,135540000
1994-10-05,3801.100098,3882.550049,3747.969971,3876.830078,3876.830078,140120000
1994-10-12,3876.800049,3934.030029,3862.030029,3917.540039,3917.540039,123900000
1994-10-19,3917.500000,3949.840088,3832.419922,3850.590088,3850.590088,182300000
1994-10-26,3850.600098,3937.050049,3837.469971,3863.370117,3863.370117,168350000
1994-11-02,3863.399902,3875.149902,3798.100098,3830.739990,3830.739990,139370000
1994-11-09,3810.600098,3868.800049,3795.409912,3826.360107,3826.360107,141630000
1994-11-16,3826.399902,3849.580078,3677.989990,3677.989990,3677.989990,161240000
1994-11-23,3678.000000,3742.929932,3638.629883,3738.550049,3738.550049,106390000
1994-11-30,3738.600098,3763.110107,3690.439941,3745.949951,3745.949951,127820000
1994-12-07,3744.899902,3744.939941,3655.110107,3715.340088,3715.340088,138380000
1994-12-14,3715.300049,3807.189941,3713.659912,3767.149902,3767.149902,162040000
1994-12-21,3768.199951,3866.399902,3768.159912,3861.689941,3861.689941,93580000
1994-12-28,3861.699951,3862.360107,3826.030029,3838.479980,3838.479980,74230000
1995-01-04,3838.500000,3898.699951,3831.070068,3866.739990,3866.739990,132340000
1995-01-11,3866.699951,3936.719971,3840.159912,3930.659912,3930.659912,138550000
1995-01-18,3930.699951,3931.330078,3838.479980,3862.699951,3862.699951,137300000
1995-01-25,3862.699951,3891.300049,3817.260010,3843.860107,3843.860107,183130000
1995-02-01,3843.899902,3948.830078,3831.409912,3937.389893,3937.389893,160770000
1995-02-08,3937.399902,3965.649902,3923.929932,3958.250000,3958.250000,127850000
1995-02-15,3958.300049,3997.949951,3952.530029,3963.969971,3963.969971,145470000
1995-02-22,3964.000000,4021.229980,3962.290039,4011.050049,4011.050049,142000000
1995-03-01,4011.100098,4014.510010,3945.689941,3962.629883,3962.629883,154720000
1995-03-08,3962.600098,4060.510010,3956.060059,4048.750000,4048.750000,141990000
1995-03-15,4048.800049,4109.270020,4029.040039,4072.610107,4072.610107,166280000
1995-03-22,4072.600098,4157.339844,4060.510010,4151.810059,4151.810059,133650000
1995-03-29,4151.799805,4201.609863,4111.689941,4201.609863,4201.609863,161800000
1995-04-05,4201.600098,4224.089844,4169.450195,4187.080078,4187.080078,126290000
1995-04-12,4187.100098,4237.229980,4169.100098,4179.129883,4179.129883,110510000
1995-04-19,4179.100098,4315.390137,4156.649902,4300.169922,4300.169922,173280000
1995-04-26,4300.200195,4331.649902,4282.879883,4328.879883,4328.879883,134670000
1995-05-03,4328.899902,4410.500000,4327.500000,4390.779785,4390.779785,161000000
1995-05-10,4390.799805,4446.120117,4375.220215,4435.049805,4435.049805,178170000
1995-05-17,4435.000000,4436.779785,4311.240234,4436.439941,4436.439941,158350000
1995-05-24,4436.399902,4458.569824,4352.399902,4378.680176,4378.680176,109870000
1995-05-31,4378.700195,4493.839844,4367.609863,4485.200195,4485.200195,161850000
1995-06-07,4484.500000,4491.770020,4406.689941,4484.509766,4484.509766,130170000
1995-06-14,4484.500000,4557.129883,4463.759766,4550.560059,4550.560059,158880000
1995-06-21,4550.600098,4593.100098,4535.689941,4542.609863,4542.609863,141150000
1995-06-28,4542.600098,4585.149902,4521.859863,4585.149902,4585.149902,90900000
1995-07-05,4585.100098,4728.319824,4583.759766,4680.600098,4680.600098,171320000
1995-07-12,4680.600098,4747.209961,4671.259766,4686.279785,4686.279785,160920000
1995-07-19,4686.299805,4719.029785,4552.089844,4714.450195,4714.450195,197900000
1995-07-26,4714.500000,4741.919922,4666.910156,4700.370117,4700.370117,159020000
1995-08-02,4700.399902,4754.959961,4649.299805,4693.319824,4693.319824,132250000
1995-08-09,4693.299805,4696.839844,4597.169922,4640.839844,4640.839844,125560000
1995-08-16,4634.200195,4656.339844,4595.759766,4620.419922,4620.419922,159680000
1995-08-23,4618.000000,4624.290039,4570.850098,4608.439941,4608.439941,126170000
1995-08-30,4615.500000,4679.229980,4599.990234,4670.080078,4670.080078,91720000
1995-09-06,4675.700195,4747.209961,4663.740234,4747.209961,4747.209961,138600000
1995-09-13,4741.200195,4815.180176,4730.549805,4767.040039,4767.040039,207140000
1995-09-20,4766.299805,4798.109863,4728.390137,4765.600098,4765.600098,199260000
1995-09-27,4763.100098,4816.540039,4692.979980,4749.700195,4749.700195,176320000
1995-10-04,4749.299805,4783.660156,4659.740234,4720.799805,4720.799805,158490000
1995-10-11,4719.000000,4816.899902,4711.410156,4795.950195,4795.950195,149760000
1995-10-18,4794.500000,4815.819824,4746.810059,4783.660156,4783.660156,156560000
1995-10-25,4784.399902,4801.000000,4667.689941,4755.479980,4755.479980,158740000
1995-11-01,4753.700195,4888.709961,4744.640137,4797.029785,4797.029785,131310000
1995-11-08,4795.899902,4890.240234,4794.859863,4871.810059,4871.810059,138220000
1995-11-15,4867.500000,5024.629883,4860.609863,5023.549805,5023.549805,168460000
1995-11-22,5022.799805,5090.020020,5018.490234,5078.100098,5078.100098,107310000
1995-11-29,5077.000000,5191.540039,5073.410156,5177.450195,5177.450195,142380000
1995-12-06,5176.000000,5209.250000,5137.709961,5174.919922,5174.919922,161840000
1995-12-13,5171.700195,5235.620117,5051.729980,5109.890137,5109.890137,183790000
1995-12-20,5110.299805,5140.240234,5057.509766,5110.259766,5110.259766,104320000
1995-12-27,5106.600098,5184.680176,5087.859863,5177.450195,5177.450195,102410000
1996-01-03,5177.100098,5227.310059,5116.040039,5130.129883,5130.129883,180490000
1996-01-10,5127.200195,5127.600098,5014.520020,5088.220215,5088.220215,178100000
1996-01-17,5086.399902,5219.720215,5052.089844,5192.270020,5192.270020,222270000
1996-01-24,5193.709961,5381.569824,5193.709961,5381.209961,5381.209961,185560000
1996-01-31,5378.700195,5460.330078,5348.339844,5459.609863,5459.609863,184370000
1996-02-07,5458.200195,5627.959961,5452.020020,5601.229980,5601.229980,214700000
1996-02-14,5599.100098,5610.620117,5433.240234,5458.529785,5458.529785,148710000
1996-02-21,5454.899902,5659.399902,5454.189941,5549.209961,5549.209961,189020000
1996-02-28,5547.799805,5642.419922,5436.129883,5642.419922,5642.419922,179830000
1996-03-06,5643.500000,5666.979980,5424.200195,5583.890137,5583.890137,210820000
1996-03-13,5581.700195,5709.970215,5548.850098,5669.509766,5669.509766,250090000
1996-03-20,5668.799805,5683.959961,5613.879883,5670.600098,5670.600098,173670000
1996-03-27,5670.600098,5680.709961,5576.660156,5671.680176,5671.680176,161100000
1996-04-03,5671.700195,5697.689941,5542.339844,5560.410156,5560.410156,133430000
1996-04-10,5559.299805,5627.959961,5415.529785,5620.020020,5620.020020,206640000
1996-04-17,5618.600098,5620.740234,5518.859863,5588.589844,5588.589844,187590000
1996-04-24,5590.399902,5599.060059,5508.379883,5569.080078,5569.080078,161460000
1996-05-01,5567.600098,5594.700195,5414.450195,5420.950195,5420.950195,182920000
1996-05-08,5417.299805,5633.569824,5342.200195,5624.709961,5624.709961,180250000
1996-05-15,5622.899902,5759.160156,5607.339844,5736.259766,5736.259766,198980000
1996-05-22,5730.299805,5796.100098,5697.850098,5709.669922,5709.669922,143540000
1996-05-29,5709.700195,5717.049805,5606.240234,5665.709961,5665.709961,150640000
1996-06-05,5665.700195,5728.870117,5580.379883,5668.660156,5668.660156,160920000
1996-06-12,5667.600098,5705.229980,5622.859863,5628.029785,5628.029785,140420000
1996-06-19,5629.100098,5742.540039,5627.660156,5719.270020,5719.270020,193450000
1996-06-26,5717.799805,5733.310059,5646.500000,5720.379883,5720.379883,155330000
1996-07-03,5720.000000,5720.750000,5538.640137,5581.859863,5581.859863,107360000
1996-07-10,5582.600098,5604.390137,5182.319824,5358.759766,5358.759766,228360000
1996-07-17,5357.299805,5473.060059,5330.649902,5346.549805,5346.549805,197120000
1996-07-24,5346.600098,5481.930176,5270.350098,5481.930176,5481.930176,157950000
1996-07-31,5479.399902,5700.919922,5473.799805,5696.109863,5696.109863,154920000
1996-08-07,5695.700195,5729.029785,5635.439941,5647.279785,5647.279785,163690000
1996-08-14,5645.399902,5723.850098,5630.270020,5721.259766,5721.259766,129540000
1996-08-21,5717.899902,5739.020020,5672.799805,5711.270020,5711.270020,130000000
1996-08-28,5710.200195,5727.180176,5561.459961,5648.390137,5648.390137,101790000
1996-09-04,5646.899902,5741.609863,5601.410156,5727.180176,5727.180176,135980000
1996-09-11,5726.399902,5905.470215,5713.490234,5888.830078,5888.830078,165140000
1996-09-18,5889.200195,5929.890137,5835.189941,5874.029785,5874.029785,187180000
1996-09-25,5874.399902,5910.870117,5845.180176,5904.899902,5904.899902,165910000
1996-10-02,5906.399902,6010.370117,5906.390137,5966.770020,5966.770020,171990000
1996-10-09,5964.200195,6044.290039,5904.899902,6004.779785,6004.779785,151340000
1996-10-16,6004.000000,6133.729980,5969.379883,6061.799805,6061.799805,180350000
1996-10-23,6059.899902,6060.310059,5959.689941,6007.020020,6007.020020,160590000
1996-10-30,6009.299805,6093.479980,5990.620117,6081.180176,6081.180176,182180000
1996-11-06,6079.700195,6278.709961,6074.100098,6266.040039,6266.040039,195060000
1996-11-13,6262.299805,6397.970215,6243.680176,6397.600098,6397.600098,197650000
1996-11-20,6392.399902,6589.529785,6389.770020,6528.410156,6528.410156,192540000
1996-11-27,6526.600098,6554.500000,6438.220215,6442.689941,6442.689941,111020000
1996-12-04,6442.000000,6512.390137,6291.750000,6473.250000,6473.250000,197670000
1996-12-11,6471.700195,6472.870117,6236.049805,6308.330078,6308.330078,221530000
1996-12-18,6308.700195,6548.990234,6308.330078,6522.850098,6522.850098,192250000
1996-12-25,6523.600098,6587.049805,6448.270020,6448.270020,6448.270020,100120000
1997-01-01,6447.500000,6619.129883,6352.830078,6600.660156,6600.660156,194050000
1997-01-08,6600.299805,6788.839844,6536.779785,6762.290039,6762.290039,209500000
1997-01-15,6760.399902,6894.290039,6704.180176,6883.899902,6883.899902,216380000
1997-01-22,6882.399902,6906.600098,6622.979980,6656.080078,6656.080078,262450000
1997-01-29,6657.229980,6873.890137,6657.229980,6833.479980,6833.479980,194710000
1997-02-05,6833.100098,6876.580078,6710.720215,6858.109863,6858.109863,216550000
1997-02-12,6855.399902,7067.459961,6854.649902,7067.459961,7067.459961,161130000
1997-02-19,7062.799805,7073.620117,6905.450195,7037.830078,7037.830078,187330000
1997-02-26,7037.100098,7045.529785,6828.100098,6852.720215,6852.720215,228340000
1997-03-05,6852.000000,7112.100098,6851.189941,7085.160156,7085.160156,220040000
1997-03-12,7084.399902,7088.240234,6854.270020,6896.560059,6896.560059,213310000
1997-03-19,6896.200195,6952.459961,6783.640137,6876.169922,6876.169922,268910000
1997-03-26,6874.299805,6915.069824,6522.669922,6611.049805,6611.049805,214140000
1997-04-02,6609.899902,6610.290039,6404.839844,6609.200195,6609.200195,230690000
1997-04-09,6610.299805,6639.000000,6356.779785,6587.160156,6587.160156,236160000
1997-04-16,6583.100098,6834.399902,6558.660156,6833.600098,6833.600098,268610000
1997-04-23,6835.200195,6970.859863,6701.149902,6962.000000,6962.000000,248270000
1997-04-30,6957.600098,7269.470215,6913.470215,7225.299805,7225.299805,274250000
1997-05-07,7225.299805,7315.830078,7056.750000,7274.200195,7274.200195,258380000
1997-05-14,7272.600098,7351.680176,7152.640137,7303.500000,7303.500000,246230000
1997-05-21,7299.799805,7394.950195,7239.180176,7383.399902,7383.399902,189240000
1997-05-28,7380.799805,7391.140137,7241.759766,7312.100098,7312.100098,228030000
1997-06-04,7312.149902,7572.299805,7258.930176,7539.270020,7539.270020,227680000
1997-06-11,7538.399902,7810.080078,7534.430176,7760.799805,7760.799805,287810000
1997-06-18,7759.870117,7834.060059,7602.450195,7758.060059,7758.060059,285690000
1997-06-25,7758.100098,7812.120117,7594.080078,7722.299805,7722.299805,249870000
1997-07-02,7721.700195,7962.310059,7697.450195,7962.299805,7962.299805,192720000
1997-07-09,7961.399902,7991.259766,7794.930176,7975.700195,7975.700195,280940000
1997-07-16,7973.200195,8069.770020,7840.060059,8061.600098,8061.600098,352760000
1997-07-23,8063.299805,8178.009766,7993.819824,8174.500000,8174.500000,286820000
1997-07-30,8175.000000,8282.769531,8103.450195,8187.500000,8187.500000,238760000
1997-08-06,8186.799805,8299.490234,7876.399902,7960.799805,7960.799805,292770000
1997-08-13,7963.399902,8040.509766,7618.470215,7918.100098,7918.100098,313400000
1997-08-20,7915.100098,8023.089844,7716.490234,7782.200195,7782.200195,233660000
1997-08-27,7774.299805,7880.240234,7606.859863,7879.799805,7879.799805,197980000
1997-09-03,7875.799805,7944.350098,7785.939941,7851.899902,7851.899902,246540000
1997-09-10,7847.700195,7910.629883,7580.850098,7895.899902,7895.899902,321760000
1997-09-17,7897.600098,8021.879883,7862.250000,7970.100098,7970.100098,317440000
1997-09-24,7972.299805,8035.629883,7840.399902,7945.299805,7945.299805,272040000
1997-10-01,7948.500000,8181.750000,7945.020020,8178.299805,8178.299805,280320000
1997-10-08,8178.799805,8184.700195,8002.729980,8096.299805,8096.299805,237270000
1997-10-15,8093.100098,8112.740234,7755.680176,8060.399902,8060.399902,323740000
1997-10-22,8058.700195,8059.939941,6971.069824,7498.299805,7498.299805,520180000
1997-10-29,7498.600098,7701.649902,7352.689941,7689.100098,7689.100098,367010000
1997-11-05,7688.200195,7765.750000,7487.759766,7558.700195,7558.700195,276850000
1997-11-12,7554.299805,7738.490234,7349.990234,7650.799805,7650.799805,315550000
1997-11-19,7646.399902,7881.069824,7625.529785,7809.000000,7809.000000,284900000
1997-11-26,7809.200195,8041.709961,7794.529785,8018.799805,8018.799805,181530000
1997-12-03,8017.299805,8166.290039,7961.640137,8049.700195,8049.700195,285450000
1997-12-10,8048.899902,8049.419922,7784.330078,7976.299805,7976.299805,293520000
1997-12-17,7978.299805,8034.000000,7576.930176,7691.799805,7691.799805,308680000
1997-12-24,7693.000000,7922.700195,7659.140137,7916.000000,7916.000000,117660000
1997-12-31,7916.200195,8035.540039,7880.350098,7906.250000,7906.250000,211510000
1998-01-07,7904.799805,7905.759766,7443.410156,7732.100098,7732.100098,360360000
1998-01-14,7732.100098,7874.870117,7686.540039,7873.100098,7873.100098,258480000
1998-01-21,7871.899902,7872.120117,7642.700195,7815.080078,7815.080078,325680000
1998-01-28,7815.080078,8164.330078,7815.080078,8160.350098,8160.350098,328770000
1998-02-04,8158.600098,8320.030273,8071.910156,8295.610352,8295.610352,278450000
1998-02-11,8293.370117,8446.320313,8238.320313,8398.500000,8398.500000,209230000
1998-02-18,8393.509766,8451.809570,8318.530273,8370.099609,8370.099609,267900000
1998-02-25,8368.849609,8585.080078,8368.849609,8584.830078,8584.830078,264880000
1998-03-04,8582.589844,8650.099609,8405.719727,8643.120117,8643.120117,278060000
1998-03-11,8642.370117,8749.990234,8592.799805,8749.990234,8749.990234,245300000
1998-03-18,8746.500000,8920.379883,8706.889648,8904.440430,8904.440430,280900000
1998-03-25,8905.190430,8959.240234,8748.740234,8799.809570,8799.809570,274820000
1998-04-01,8801.559570,9094.509766,8748.740234,8956.500000,8956.500000,370890000
1998-04-08,8956.500000,9121.410156,8861.839844,9110.200195,9110.200195,252550000
1998-04-15,9110.450195,9193.650391,9041.950195,9184.940430,9184.940430,322880000
1998-04-22,9184.929688,9213.330078,8840.669922,8898.959961,8898.959961,331490000
1998-04-29,8899.209961,9261.910156,8899.209961,9147.570313,9147.570313,253980000
1998-05-06,9146.190430,9189.669922,8965.219727,9161.769531,9161.769531,262370000
1998-05-13,9158.620117,9225.540039,8999.849609,9054.650391,9054.650391,306280000
1998-05-20,9053.759766,9202.370117,8962.730469,8963.730469,8963.730469,198570000
1998-05-27,8963.809570,9027.000000,8788.099609,8891.240234,8891.240234,274120000
1998-06-03,8889.440430,9104.719727,8749.740234,9049.919922,9049.919922,245270000
1998-06-10,9050.169922,9096.000000,8569.879883,8665.290039,8665.290039,308870000
1998-06-17,8666.230469,8892.480469,8665.730469,8828.459961,8828.459961,317540000
1998-06-24,8829.209961,9052.660156,8777.889648,8952.019531,8952.019531,305960000
1998-07-01,8958.990234,9150.809570,8958.990234,9085.040039,9085.040039,222190000
