UNITID,LAT,LNG
172334,42.2064518,-84.5549522
172699,42.2851393,-85.6122304
173045,44.9662922,-93.2401008
173142,44.1664519,-93.9909617
173160,45.0575752,-93.1624341
173258,44.4613041,-93.15608399999999
173300,46.8648964,-96.770366
173328,44.950563,-93.15527
173452,44.3045069,-94.4720098
173489,46.7417021,-92.1575979
173647,44.3237484,-93.9757405
173665,44.96576890000001,-93.16532699999999
173887,44.9759118,-93.2754559
173902,44.9378927,-93.1690435
174066,44.9758602,-93.23451089999999
174075,47.8024741,-96.6097939
174118,45.0068664,-93.1729696
174127,44.9567576,-93.27456629999999
174154,45.05625329999999,-93.3662595
174233,46.8170318,-92.0844331
174251,45.58903170000001,-95.8969661
174437,44.969397,-93.261466
174491,45.0335594,-93.1689038
174747,45.5604658,-94.3216992
174792,45.5796953,-94.3939862
174817,44.0431898,-91.6954102
174844,44.4618913,-93.1827515
174862,44.88483799999999,-93.7425367
174899,46.8163661,-92.1080999
174914,44.9436851,-93.18896939999999
175005,44.92588680000001,-93.185092
175227,44.973011,-93.291001
175342,31.8760004,-91.1401578
175421,32.3198083,-90.16934719999999
175430,34.671012,-89.0293619
175607,33.4136243,-91.031903
175616,33.7457288,-90.7360092
175722,36.8347272,-121.3791551
175856,32.2977767,-90.2102889
175980,32.3186916,-90.1797555
176017,34.3659395,-89.5253597
176035,33.4947336,-88.41883729999999
176044,33.5126982,-90.3416715
176053,32.3359652,-90.32921569999999
176080,33.4564736,-88.7845226
176318,34.7749134,-89.44509359999999
176336,31.7485069,-89.14909159999999
176372,None,None
176406,32.4006802,-90.1570878
176479,31.3037965,-89.28997410000001
176628,38.9122184,-94.5914011
176770,37.22498,-93.289904
176789,38.837821,-94.544698
176910,39.3960168,-92.42743349999999
176947,39.1484797,-92.6841146
176965,38.7581171,-93.73837759999999
177065,38.9578722,-92.32640789999999
177083,40.2423699,-94.6834278
177117,37.8374959,-94.3691826
177144,40.1299865,-91.52691899999999
177214,37.2196487,-93.28615599999999
177302,38.9382373,-94.5296503
177339,37.2211819,-93.26433840000001
177418,38.6415452,-90.3158907
177542,39.7241427,-91.3851656
177551,38.631924,-90.224919
177579,38.70951580000001,-90.4074377
177746,39.046459,-94.58309899999999
177940,38.5628374,-92.1712833
177968,38.7869219,-90.4971776
177977,38.46754800000001,-91.814313
178059,38.6478834,-90.5051848
178110,37.3334894,-89.5732311
178183,38.5416283,-90.46248349999999
178244,38.646062,-90.4623043
178341,37.0979465,-94.45960079999999
178369,39.108868,-93.1902975
178387,39.76277899999999,-94.77761799999999
178396,38.945325,-92.328801
178402,39.03366949999999,-94.5762776
178411,37.9534444,-91.77556330000002
178420,38.7101379,-90.31110749999999
178615,40.1885963,-92.5820887
178624,40.3519414,-94.88381129999999
178679,37.1021975,-94.5113561
178697,36.6163199,-93.23937889999999
178721,39.191589,-94.6791187
178767,38.6329427,-90.2011332
178891,38.6530594,-90.2485022
179043,39.0306761,-94.5709368
179159,38.6346955,-90.23405869999999
179256,38.7755525,-90.29511269999999
179326,37.6015836,-93.41143339999999
179344,36.7286668,-91.85616979999999
179548,38.9517408,-92.32061279999999
179557,37.3148783,-89.52804379999999
179566,37.1985841,-93.27858119999999
179867,38.6475768,-90.3093425
179894,38.5905285,-90.34555519999999
179946,38.8500391,-91.9544836
179955,39.24768359999999,-94.4273274
179964,38.8602236,-91.95037630000002
180054,48.5519152,-113.0093085
180063,46.0127704,-112.5409618
180106,46.6013247,-112.0388419
180179,45.79726720000001,-108.5176261
180249,47.4855855,-111.2697866
180258,47.4913797,-111.2703462
180276,46.5956521,-112.0158423
180461,45.6667557,-111.04981
180522,48.5411668,-109.6857625
180595,45.7968904,-108.5557902
180647,47.5974854,-114.1117964
180832,41.2587249,-95.9751623
180948,42.8212889,-103.0019024
180957,40.8111689,-96.70516049999999
180984,40.9150018,-97.090607
181002,41.2651072,-95.9475985
181020,40.6251034,-96.9439527
181093,41.24678129999999,-95.9277626
181190,40.81306,-96.6413893
181215,40.7006228,-99.0925816
181242,40.808828,-96.694132
181297,41.2658712,-96.0485429
181330,41.43751200000001,-96.4897867
181376,41.121667,-96.093209
181394,41.2581216,-96.01071209999999
181400,41.3094438,-96.0727416
181446,40.8387836,-96.6475961
181464,40.8169285,-96.701134
181534,40.475025,-95.7340136
181604,41.2398051,-96.0232175
181738,40.7753371,-96.65153490000002
181765,40.6354483,-100.5104095
181783,42.23974339999999,-97.0131371
181941,39.5410877,-119.7193925
182005,36.1558466,-115.2322301
182281,36.1067318,-115.143628
182290,39.619174,-119.8905759
182306,40.8414939,-115.7692201
182500,39.570288,-119.797817
182564,39.1860227,-119.791009
182634,43.4143404,-71.971789
182670,43.704034,-72.2899456
182795,42.7789401,-72.0554831
182980,43.1798819,-71.82279559999999
183026,43.0384372,-71.4539856
183044,43.1359259,-70.9324341
183062,42.9254972,-72.28035369999999
183080,43.759527,-71.6881916
183211,42.7386986,-71.457278
183239,42.98683219999999,-71.5037827
183275,42.8055831,-71.48556669999999
183655,39.4583775,-74.6844611
183743,40.9516735,-74.0939011
183789,40.9005274,-74.1870398
183822,40.7949394,-74.19667059999999
183859,40.3263561,-74.1311317
183877,39.9645,-74.64290000000001
183910,40.8356398,-74.2697785
183938,39.7855923,-75.0378157
183974,40.846818,-74.83442099999999
184180,40.86007619999999,-74.57790779999999
184205,39.441682,-75.057259
184348,40.7616176,-74.42069219999999
184481,40.7378169,-74.1763825
184603,40.894777,-74.0303125
184612,40.8665276,-74.0955484
184773,40.0997898,-74.2274498
184782,39.708358,-75.118032
184791,39.78106349999999,-75.1230686
184968,40.8812832,-74.0092913
184995,40.7312136,-74.0627386
185129,40.7095263,-74.0872064
185174,40.8873241,-74.5526134
185509,40.25517050000001,-74.6534465
185536,40.5043346,-74.36795699999999
185572,40.2782763,-74.0064172
185590,40.8576551,-74.20020389999999
185828,40.7416643,-74.18564719999999
185873,40.0068331,-74.16399009999999
186131,40.3497981,-74.66055879999999
186201,41.0819319,-74.175816
186283,40.2809335,-74.73915339999999
186432,40.7271114,-74.0715015
186584,40.7425259,-74.2460794
186618,40.781949,-74.4367425
186645,40.61085,-74.6933756
186867,40.7441559,-74.0245929
186876,39.491612,-74.5314653
187000,40.8414213,-74.0713651
187134,40.2684386,-74.7776962
187198,40.666811,-74.317486
187444,40.9426676,-74.1973551
187532,35.0752832,-106.6250318
187620,32.3538213,-106.7377377
187958,35.5013844,-108.7288756
187967,34.0677933,-106.9042281
187976,35.8853086,-106.3201015
187985,35.0893968,-106.6246758
187994,32.9194618,-105.9254024
188003,32.4410414,-104.2598345
188021,35.1665585,-107.843142
188030,32.2825066,-106.7530651
188049,34.7297024,-106.7054093
188182,32.7750423,-103.1948846
188225,36.3488142,-105.651806
188641,42.2532773,-77.7875935
188678,40.7455772,-73.9848624
188687,40.7691678,-73.99403339999999
188696,40.7345839,-73.99862949999999
188854,40.7723812,-73.98786969999999
188915,42.1000552,-76.82794779999999
188942,40.6659617,-73.9498508
189088,42.0216174,-73.90840969999999
189097,40.809974,-73.962904
189413,40.8334512,-73.9457638
189422,40.7214197,-73.8486779
189459,40.759549,-73.4901016
189547,42.13518250000001,-75.9124811
189592,43.2405383,-77.69557329999999
189705,42.9272065,-78.8528401
190044,44.6636149,-74.9974438
190099,42.822465,-75.541671
190114,40.7085735,-74.0149887
190150,40.8080586,-73.96400840000001
190169,42.2172094,-73.8179269
190248,40.9426774,-73.8221476
190415,42.4472814,-76.4831835
190442,42.11725939999999,-77.0735445
190451,43.0406212,-76.13752509999999
190503,41.7457259,-73.93276740000002
190512,40.7401991,-73.9833745
190521,40.7174776,-74.0122933
190530,40.8567706,-73.9105102
190549,40.6310471,-73.9544428
190558,40.6012497,-74.1503607
190567,40.8197406,-73.9505357
190585,40.8181423,-73.9269056
190594,40.7685437,-73.9651879
190600,40.7707237,-73.9892342
190619,40.5788558,-73.9324
190628,40.7438795,-73.9351386
190637,40.8725615,-73.8934515
190646,40.6663495,-73.9580807
190655,40.6954929,-73.98756809999999
190664,40.7362342,-73.81607939999999
190673,40.7554985,-73.7565195
190691,40.7022966,-73.7960148
190716,42.9025892,-78.890939
190725,42.9650703,-78.78975729999999
190761,41.0471959,-73.9505947
190840,41.7252239,-73.9039253
190956,42.802969,-73.9159116
190974,42.0900355,-76.8091124
190983,42.0954345,-76.81632239999999
191199,42.8671852,-77.2410092
191241,40.861203,-73.8892181
191339,43.016226,-78.137984
191515,43.0522293,-75.406566
191533,42.4573534,-75.07288679999999
191612,43.0322822,-75.00624599999999
191621,42.7552838,-78.8224092
191630,42.8544472,-76.9852761
191649,40.716792,-73.5994041
191676,42.4266355,-78.1567104
191719,42.695377,-73.681237
191931,40.9250263,-73.78831149999999
191959,40.6756089,-73.41680099999999
191968,42.4199334,-76.49694559999999
191986,42.1159682,-79.2200873
192004,42.0955456,-79.2497403
192022,43.99198759999999,-75.93575469999999
192110,40.7722159,-73.9849897
192192,42.61532709999999,-77.0905313
192271,40.759809,-73.975067
192323,43.049228,-76.0887729
192439,40.6905175,-73.9808893
192448,40.8175907,-73.59652799999999
192509,40.7602354,-73.8294545
192703,40.8897393,-73.9018573
192749,41.0319357,-73.7159001
192785,42.6570112,-73.8065933
192819,41.7225603,-73.9324651
192864,40.7687977,-73.9597924
192925,42.928608,-78.8559545
193016,41.0219033,-73.87331809999999
193283,43.07700699999999,-75.218217
193292,40.6849156,-73.6270373
193308,40.8644448,-73.9002497
193326,43.1046748,-77.6133815
193353,41.5130521,-74.0124836
193399,40.9124186,-73.9030114
193478,40.7297555,-73.592377
193584,43.101447,-77.5169235
193609,40.7565616,-73.9653256
193645,40.9018977,-73.7813397
193900,40.7294229,-73.9972145
193946,43.1471493,-78.877364
193973,43.1365152,-79.0353197
194091,40.8197037,-73.6006096
194161,41.08636569999999,-73.9310048
194222,43.0043288,-76.1978987
194240,41.4386164,-74.42610429999999
194310,40.7113533,-74.00504269999999
194392,44.4393179,-74.2563022
194569,42.1010556,-75.96239849999999
194578,40.691784,-73.96343209999999
194666,40.6318764,-73.985069
194824,42.7292744,-73.6772829
194958,43.1262791,-77.79774499999999
195003,43.0860023,-77.6745378
195030,43.12776969999999,-77.6281312
195164,42.0799022,-78.4845212
195173,40.6932301,-73.99216520000002
195216,44.59214799999999,-75.161333
195234,42.6640071,-73.785568
195243,41.041757,-73.9358443
195289,42.7428351,-73.6758929
195304,40.9340639,-73.84379009999999
195322,42.8145482,-73.9511974
195474,42.716635,-73.7523365
195526,43.0955194,-73.78244269999999
195544,40.690509,-73.9677729
195720,43.117105,-77.51365969999999
195809,40.7215948,-73.794692
195845,40.679675,-73.9777573
195988,41.7727955,-74.66697409999999
196413,43.0373508,-76.1364799
196477,40.7505278,-73.99595
196565,42.5026424,-76.2865588
196592,40.7532064,-73.9893264
196653,42.8469168,-78.812735
196866,42.8155649,-73.9306221
197045,43.0953591,-75.2711726
197133,41.6860037,-73.8974478
197142,42.9127719,-78.7973749
197151,40.7387366,-73.9822224
197197,40.6145939,-74.09087099999999
197230,42.7442687,-76.6965816
197285,41.0336457,-73.784419
197294,41.0684291,-73.7896124
197522,40.7516829,-73.98135669999999
197531,43.7309163,-73.8110483
197814,36.324982,-76.2202226
197832,35.1818016,-80.9274817
197850,35.0004492,-80.2112581
197869,36.2109506,-81.6777048
197887,35.574038,-82.554934
197911,35.735325,-77.912724
197966,35.6013118,-77.12312360000001
197984,35.2605139,-81.04385270000002
197993,36.067872,-79.77921599999999
198011,34.6449188,-78.7298938
198066,35.2367408,-82.72949589999999
198084,34.0390749,-78.2299029
198109,35.4393122,-80.60044529999999
198118,35.8576057,-81.4867228
198136,35.4091517,-78.73827730000001
198154,34.2402779,-77.9496376
198206,34.723008,-76.756593
198215,35.692041,-80.478725
198233,35.7004103,-81.28754649999999
198251,35.471033,-79.1452451
198260,35.2174032,-80.83046949999999
198321,35.2804296,-81.49234109999999
198330,34.7702163,-77.3844337
198367,35.1103856,-77.1022053
198376,35.8674527,-80.1805318
198385,35.499519,-80.847593
198419,36.0011043,-78.9375022
198455,35.975381,-78.88068799999999
198464,35.6066409,-77.3559964
198491,35.879087,-77.572197
198507,36.2795561,-76.215653
198516,36.1048942,-79.5045112
198534,35.0666422,-78.9258784
198543,35.0756898,-78.8925902
198552,36.0694251,-80.2727328
198561,35.2421079,-81.6655755
198570,35.3098704,-81.1910328
198598,36.0692122,-79.7992147
198613,36.0928373,-79.889794
198622,35.9982026,-79.9188599
198640,36.4281834,-77.61764769999999
198668,35.5259088,-82.92788639999999
198695,35.9723841,-79.9953079
198710,35.3362041,-81.9131525
198729,34.9475454,-77.9775678
198747,35.9942826,-79.9984216
198756,35.243588,-80.8569359
198774,35.5019508,-78.33097049999999
198808,36.1617995,-81.8751463
198817,35.2338387,-77.57108459999999
198862,35.6707564,-80.48472679999999
198871,36.0967977,-78.30231049999999
198899,35.8265632,-82.5540927
198905,35.8353962,-77.09541709999999
198914,35.9339274,-82.01666879999999
198923,35.6555866,-81.96204759999999
198950,35.7942709,-78.6880481
198969,35.1334615,-78.87267489999999
198987,35.7830255,-80.893367
199023,35.3668306,-79.86983300000001
199032,35.6466933,-82.2974467
199069,35.20782,-78.07108869999999
199087,35.97752,-77.898817
199102,36.0772801,-79.7720482
199111,35.6149447,-82.5663891
199120,35.9132961,-79.050072
199139,35.3071207,-80.73516149999999
199148,36.0654235,-79.8126564
199157,35.9725818,-78.9001035
199184,36.0765305,-80.2373708
199193,35.7864323,-78.6634089
199218,34.2252905,-77.8745331
199263,35.068336,-76.8338115
199272,35.789286,-78.637452
199281,34.6892395,-79.1997305
199306,35.4869127,-80.27936799999999
199324,36.4314529,-78.97953199999999
199333,35.5495627,-77.40681529999999
199421,35.6733597,-79.825516
199449,34.9032115,-79.7101011
199467,36.325417,-77.022818
199476,34.677103,-79.006439
199485,36.387759,-79.755614
199494,35.6402478,-80.48093589999999
199582,35.7858643,-78.62112259999999
199607,36.0874803,-80.2411058
199625,34.9908247,-78.3326507
199634,35.220301,-79.408025
199643,35.7711349,-78.6379832
199722,34.333368,-78.785091
199731,35.3474977,-83.20517210000001
199740,35.33928119999999,-80.23608829999999
199768,36.385371,-80.7161576
199786,36.063758,-79.357747
199795,35.0677037,-83.9656375
199838,36.324434,-78.48824599999999
199847,36.1354033,-80.27922749999999
199856,35.6508495,-78.7039465
199865,35.6123576,-82.441885
199892,35.4030535,-77.9458926
199908,35.7224938,-81.69335260000001
199926,36.1371351,-81.1827753
199953,35.7300975,-77.89572
199962,34.9858584,-80.4465673
199999,36.0868936,-80.22481570000001
200004,35.2970056,-83.1452474
200013,46.8483433,-96.84872419999999
200022,46.8222613,-100.8191235
200059,46.8822479,-102.7996256
200129,48.2349745,-101.2934975
200156,46.9139031,-98.7042178
200192,48.1261678,-98.8659278
200208,47.9781701,-98.9899983
200217,46.7230135,-100.7459296
200226,47.505783,-97.32252489999999
200253,48.2465875,-101.3005673
200280,47.9219599,-97.070905
200305,46.2751429,-96.60734939999999
200332,46.8903848,-96.79812659999999
200341,48.1583902,-103.6126117
200387,46.7832022,-100.7710227
200484,46.0018986,-98.52021660000001
200572,46.9184614,-98.00392649999999
200590,41.1869129,-80.72321749999999
200633,41.3946897,-81.6465364
200800,41.0753682,-81.51237859999999
200873,40.86720950000001,-80.860503
201016,39.1042953,-84.51076979999999
201104,40.8618277,-82.32301559999999
201177,40.7959671,-81.4035536
201195,41.3684663,-81.844763
201283,40.076953,-80.96490100000001
201371,40.89687929999999,-83.8991674
201399,41.17995699999999,-81.2495433
201441,41.37546820000001,-83.6409753
201469,41.4044171,-81.78176979999999
201645,41.50461749999999,-81.60992929999999
201672,40.0689187,-82.4447393
201690,39.714915,-83.8771617
201751,39.2145741,-83.89374409999999
201821,39.1208511,-84.50856069999999
201928,39.1506283,-84.537536
201964,39.609127,-82.90586800000001
201973,39.8957804,-83.7992191
201982,40.06471639999999,-80.7218099
202046,41.5103431,-81.60230709999999
202073,41.5122999,-81.60890169999999
202134,41.5023214,-81.67476429999999
202161,40.0235766,-82.911513
202170,39.9648828,-82.989947
202222,39.969191,-82.98719
202356,41.4948675,-81.6835567
202435,41.6923813,-83.6297716
202480,39.7402118,-84.17900589999999
202523,40.0711678,-82.5238552
202648,40.1589162,-84.2101009
202684,41.5029727,-81.66608699999999
202763,41.0532089,-83.6532127
202806,39.9594902,-82.9905996
202912,39.1400349,-84.52067269999999
203085,41.1163289,-83.16806439999999
203128,41.3125552,-81.1437098
203155,39.4389196,-82.2113269
203331,40.3762371,-80.6723117
203368,41.48919540000001,-81.532639
203438,41.101226,-80.7745928
203447,41.8911643,-80.82989169999999
203456,40.6169211,-80.5765979
203465,40.8661077,-81.4391962
203474,41.2786506,-80.82874609999999
203483,40.4678681,-81.4071415
203492,40.864732,-80.83383599999999
203517,41.1490629,-81.34146489999999
203526,41.4846019,-81.1438987
203535,40.3718965,-82.39830789999999
203580,41.716033,-81.252144
203599,41.639372,-81.357289
203720,41.4238463,-82.073441
203739,41.4152768,-82.6673314
203748,41.4149084,-82.0771792
203757,41.70960609999999,-83.708435
203775,40.8264814,-81.3843234
203845,39.4166495,-81.4500863
203960,41.6591648,-83.55125819999999
204024,39.5105334,-84.73087679999999
204060,39.7607062,-84.1862233
204121,39.1827553,-84.42540489999999
204176,39.9574311,-83.02195499999999
204185,40.9022553,-81.1087684
204194,40.3839762,-82.47335249999999
204200,39.0949555,-84.6384041
204255,39.9601407,-82.0329896
204264,39.99760630000001,-81.7377848
204316,40.8448816,-81.4289822
204440,41.4510652,-84.29921739999999
204468,41.5075825,-81.5153247
204501,41.2934012,-82.2207621
204608,41.51837,-81.6570534
204617,39.9920005,-82.9416691
204635,40.7654844,-83.8241407
204662,40.775025,-81.92310400000001
204671,40.7384166,-84.03082739999999
204680,40.7988709,-82.57885189999999
204699,40.5796595,-83.09058519999999
204705,40.0689187,-82.4447393
204723,39.9758401,-82.87700129999999
204796,39.9986729,-83.0098956
204802,40.0754942,-80.9761919
204820,39.3335613,-83.0066524
204839,38.5249001,-82.66615929999999
204848,39.7386758,-82.5863669
204857,39.3267327,-82.1009933
204866,39.9625051,-82.03173489999999
204884,40.6793489,-80.571967
204909,40.2934076,-83.06558410000001
204945,41.5922556,-83.5355054
204963,38.7391581,-82.9793467
205027,40.1200357,-83.0188179
205054,41.584037,-83.672151
205124,41.5935289,-81.483226
205142,41.20444579999999,-80.73967379999999
205203,38.88277799999999,-82.379055
205470,39.7572689,-84.1993987
205610,39.2559024,-84.4568098
205647,41.0963388,-81.58792070000001
205887,41.5827654,-83.6829587
205966,39.2364808,-83.6139477
206011,41.3530157,-83.1584512
206039,41.1145232,-83.17590940000001
206084,41.6601347,-83.6145086
206224,41.2116822,-80.7820112
206279,39.1271049,-84.5001372
206330,40.1017974,-83.76220529999999
206349,41.4965154,-81.4656522
206394,41.4839303,-81.7695841
206437,40.87407,-81.36889099999999
206446,39.4307633,-81.4339073
206525,39.9330898,-83.81373599999999
206589,40.8104638,-81.93481179999999
206604,39.778275,-84.05921269999999
206613,40.5497385,-84.5092159
206622,39.148913,-84.4795628
206695,41.1083058,-80.64902169999999
206835,36.7296511,-95.95633509999999
206862,35.5118819,-97.6284522
206914,34.6054387,-98.43614439999999
207050,34.9134248,-95.32774909999999
207157,35.3706876,-97.49534009999999
207209,None,None
207254,36.1765674,-95.8789573
207263,35.920645,-94.9661094
207281,36.67843209999999,-97.2983308
207290,36.8795784,-94.8674195
207306,36.7969683,-98.6687061
207351,36.595016,-101.6286679
207388,36.1219844,-97.070567
207397,35.4749343,-97.5818736
207403,35.3604545,-96.93248679999999
207449,35.38665290000001,-97.56860979999999
207458,35.493804,-97.54022119999999
207500,35.2085041,-97.4456811
207564,35.6269876,-95.9403751
207582,36.0480386,-95.95576860000001
207661,36.3185642,-95.6306396
207670,35.4497498,-97.4132203
207689,35.361756,-96.954195
207722,35.0295652,-97.9546929
207740,35.2460699,-96.7006076
207847,34.0050006,-96.37665129999999
207865,35.5354876,-98.7078018
207935,36.1067717,-95.9079998
207962,36.1479802,-95.95408280000001
207971,36.1490106,-95.9467696
208035,34.6689365,-99.3367889
208080,44.9416248,-123.0395614
208239,45.5242044,-122.6826817
208248,45.5170397,-122.686509
208433,44.9499533,-122.9815524
208488,45.5696717,-122.6370329
208646,45.3177348,-118.0904671
208655,45.5341511,-122.6496932
208822,45.3027851,-122.9704656
209056,45.45017550000001,-122.6701491
209065,45.2030604,-123.2006564
209287,45.5270972,-122.5755071
209409,44.047156,-123.0789921
209506,42.2548419,-121.7873039
209542,44.5639127,-123.2747161
209551,44.0451753,-123.0757604
209603,45.5267606,-122.6779851
209612,45.5209573,-123.1094571
209676,44.0635666,-121.2641274
209700,45.4357354,-122.5713485
209746,45.43843589999999,-122.7310045
209807,45.5111227,-122.6845654
209922,45.4809642,-122.6301455
210076,45.32111039999999,-122.7682512
210100,44.0616586,-123.0215163
210146,42.1850148,-122.6926626
210304,45.5069273,-122.5945672
210331,44.8829475,-122.9609521
210340,42.2248934,-121.7654202
210401,44.9354439,-123.0317802
210429,44.850105,-123.2390066
210483,40.3366239,-76.8303808
210492,40.11261320000001,-75.0220836
210571,40.3603494,-75.9105617
210605,40.450889,-80.0184712
210669,41.6482949,-80.1454261
210739,40.5379841,-75.3780525
210775,40.3153398,-75.9308401
210890,40.0908551,-75.2091104
210906,39.9923386,-76.663696
210942,39.9511325,-75.1680861
210951,40.5832582,-79.7090305
210960,40.4372536,-79.999774
211006,40.0582664,-75.6431751
211024,41.4951198,-75.6854254
211088,40.0915752,-75.1647196
211149,40.4573085,-80.0324686
211158,41.0064456,-76.4488075
211200,40.4330076,-80.00456179999999
211273,40.0266437,-75.31444619999999
211291,40.9538168,-76.8851999
211307,40.2390377,-74.9671789
211316,40.1663733,-75.0070336
211343,40.82956069999999,-79.9126613
211352,40.0552064,-75.374005
211361,40.0656021,-79.8859011
211431,40.4389338,-79.9631161
211440,40.44416469999999,-79.9433725
211468,40.585131,-75.5224837
211477,39.19853630000001,-84.5484275
211556,40.4478166,-79.92351200000002
211583,40.0866725,-75.2286092
211608,39.9350609,-75.5271118
211617,40.0895135,-74.9667271
211644,41.2104564,-79.38025669999999
211820,39.984984,-76.7579592
211893,39.9487641,-75.1704439
211909,40.4101557,-80.0155449
211927,39.9674581,-75.3928612
211981,40.2978082,-75.1545837
212009,40.20363589999999,-77.1962159
212054,39.9566127,-75.18994409999999
212106,40.4372949,-79.9901728
212115,40.9967478,-75.1732713
212133,40.0504374,-75.3702259
212160,41.8696517,-80.127636
212197,40.1489764,-76.5937428
212434,42.0715483,-80.1006532
212568,40.12513,-74.9782455
212577,40.0441352,-76.3194286
212601,42.128853,-80.08693009999999
212674,39.8341706,-77.2336806
212832,40.1977645,-75.2364262
212869,40.0225303,-75.31475189999999
212911,40.0117331,-75.2992733
212984,40.0592303,-74.9886069
213020,40.6173325,-79.1582925
213233,41.4493485,-75.641074
213251,40.4989319,-78.0175377
213303,41.5595497,-75.7769971
213321,41.2500862,-75.87935619999999
213349,40.5080744,-75.7816826
213358,40.5685903,-80.014485
213367,40.0390582,-75.153854
213376,41.4115723,-75.6589023
213385,40.700327,-75.2064757
213400,40.0743072,-76.28859489999999
213507,40.3309252,-76.5138218
213534,40.3447546,-75.9787075
213543,40.60680139999999,-75.3801569
213570,40.5918177,-75.5688802
213589,40.0496637,-74.9996845
213613,41.1427457,-77.4606225
213659,41.1902406,-75.99751900000001
213668,41.24523749999999,-77.00014159999999
213774,40.0871795,-75.1047498
213783,41.8047074,-77.0740572
213826,41.4334254,-75.6372363
213914,40.4438279,-80.0002564
213987,42.10507090000001,-80.0536612
213996,40.1579568,-76.9881939
214041,39.9976889,-76.3544283
214069,41.3443717,-75.9733062
214111,40.1767143,-75.2772543
214148,39.9831788,-75.166705
214157,40.6310594,-75.3809254
214175,40.5961031,-75.5097449
214272,39.873933,-75.440838
214290,41.0350299,-80.40117839999999
214379,40.6730296,-75.3227965
214582,39.9082838,-75.3890798
214883,39.945416,-75.1662577
214944,40.0981253,-74.8690793
215062,32.31691,-81.119796
215099,40.0222731,-75.1911152
215105,39.9459796,-75.1656022
215114,40.1650923,-74.9087964
215132,39.9465441,-75.208133
215239,39.9616076,-75.1669873
215381,40.3509862,-79.92646979999999
215390,40.45909839999999,-79.93045769999999
215415,40.424857,-80.1894245
215646,39.9611678,-75.3544666
215655,40.5190748,-80.2124051
215682,40.4519001,-80.1039467
215691,40.0322529,-75.32676599999999
215743,40.5066666,-78.63900269999999
215770,39.9949955,-75.2401232
215798,40.2939869,-79.40132469999999
215929,41.4055996,-75.656966
215947,40.3088677,-79.5558944
215974,40.4548396,-79.9391194
215992,41.22905979999999,-80.5115015
216010,40.0579754,-77.52230109999999
216038,41.0630697,-80.04118419999999
216047,39.9920384,-75.2560896
216083,40.7750081,-77.8555784
216278,40.79975690000001,-76.870414
216287,39.906932,-75.3514659
216311,39.9892304,-75.24797439999999
216357,41.411974,-80.383918
216436,40.4618153,-80.0123852
216524,40.1939175,-75.4571055
216597,40.0348919,-75.3453653
216667,40.1705192,-80.240583
216694,39.8994621,-80.1870564
216764,39.953788,-75.5980628
216773,40.4619558,-79.9450408
216807,41.1198678,-80.3322642
216825,40.2343645,-79.5647341
216852,39.8616601,-75.3553828
216931,41.24440389999999,-75.8886919
217013,39.9501161,-77.6496385
217040,41.394908,-75.65609599999999
217059,39.94674639999999,-76.7281509
217077,39.9910852,-76.6648747
217156,41.8264258,-71.4040899
217165,41.9200186,-71.5371591
217235,41.819957,-71.412757
217402,41.8441035,-71.4379605
217420,41.8424615,-71.46034780000001
217475,41.7129353,-71.4816957
217484,41.4846985,-71.52737309999999
217493,41.8258538,-71.4077368
217536,41.4745897,-71.30087689999999
217615,33.5345183,-81.84267150000001
217633,34.514112,-82.638025
217688,32.9821933,-80.0708116
217712,32.4195873,-80.68841809999999
217721,34.012235,-81.020429
217776,34.7283676,-82.76260669999999
217819,32.7835306,-79.9376949
217837,34.6991195,-79.9387181
217864,32.7975896,-79.9589578
217882,34.6824469,-82.7810609
217925,34.07601,-81.0749931
217934,34.0460714,-81.0329929
217961,34.954266,-81.91706599999999
217989,33.311775,-81.1257727
217998,34.3305278,-82.3905527
218025,34.2446102,-79.8158615
218043,34.4998122,-82.6420562
218061,34.1959695,-79.6496086
218070,34.9246422,-82.4390771
218113,34.8245187,-82.3699905
218140,33.7953735,-79.00282779999999
218229,34.2005101,-82.1659597
218238,35.056615,-81.6485209
218353,33.9520443,-81.1165267
218399,33.9380183,-80.347028
218414,34.2861075,-81.6219227
218487,33.5451893,-80.8297199
218520,34.2075133,-82.12054599999999
218539,34.4669671,-81.87990599999999
218645,33.5898667,-81.7476394
218654,32.303516,-80.97240599999999
218663,34.0997278,-80.9551875
218672,34.7362949,-80.7887273
218681,33.0131258,-81.2996407
218690,33.9324793,-80.37299999999999
218706,34.7178593,-81.6210187
218724,33.7944709,-79.01348820000001
218733,33.4983441,-80.85014919999999
218742,35.003074,-81.969488
218821,34.955073,-81.9708572
218830,34.9742367,-81.9898627
218858,33.9334744,-80.3711271
218885,34.6413561,-82.789566
218894,32.9271316,-80.03125059999999
218955,33.6573247,-79.81671829999999
218964,34.9397788,-81.0286239
218973,34.9588759,-81.934516
218991,34.9343997,-80.99530879999999
219000,43.5272492,-96.7362727
219037,44.0799835,-103.2286346
219046,44.4965054,-103.8712643
219082,44.0178988,-97.10885329999999
219125,44.08214720000001,-103.2225024
219143,44.9011009,-97.0953024
219198,42.8743984,-97.4100007
219204,44.0312787,-103.2500488
219213,43.4956864,-96.7896829
219259,45.45275480000001,-98.483626
219295,45.4839399,-98.4912293
219347,44.07352820000001,-103.2053541
219356,44.3151241,-96.78454789999999
219383,43.5321764,-96.7390169
